"ArticleId","SiteId","ZoneId","Date","Quantity","Price","CostPrice"
172551,7,2,2019-06-30,11.00,86.70,80.10
172551,5,1,2018-09-12,2.00,98.90,81.84
165811,8,2,2019-07-20,5.00,21.90,15.72
170295,7,2,2018-10-13,17.00,24.50,16.05
199219,9,2,2018-11-04,6.00,93.45,79.68
171979,8,2,2019-02-23,9.00,43.50,28.75
199219,4,1,2019-06-09,1.00,89.00,78.74
172551,8,2,2019-07-30,3.00,92.00,82.53
167108,5,1,2018-08-14,3.00,24.90,18.52
172551,7,2,2019-02-11,-4.00,90.50,82.29
170295,6,1,2019-01-30,9.00,24.50,15.80
170295,7,2,2019-07-26,2.00,26.00,17.65
194516,7,2,2018-12-07,4.00,46.90,27.94
200838,6,1,2019-05-19,4.00,95.00,158.39
170295,6,1,2019-05-28,7.00,24.50,15.80
170936,5,1,2019-02-02,-7.00,39.00,30.13
172551,8,2,2019-01-07,1.00,93.90,81.71
176139,5,1,2018-10-25,1.00,214.00,149.45
174022,8,2,2019-04-19,5.00,239.00,192.31
199219,8,2,2019-07-14,9.00,89.00,78.67
200838,8,2,2018-09-20,1.00,114.00,84.93
172551,4,1,2019-03-03,2.00,98.90,83.10
200838,7,2,2018-07-18,18.00,94.90,84.43
199219,8,2,2019-01-15,29.00,89.00,77.96
174022,4,1,2018-10-15,1.00,259.00,189.83
167108,4,1,2019-03-21,5.00,27.90,18.56
194516,8,2,2018-10-11,2.00,45.60,27.19
174022,7,2,2019-05-24,5.00,239.00,203.57
165811,6,1,2019-02-23,24.00,21.90,15.75
199219,4,1,2018-09-10,1.00,90.90,77.45
172551,5,1,2019-07-17,7.00,92.00,81.06
199219,4,1,2018-08-23,13.00,87.90,77.08
174022,7,2,2019-04-01,4.00,266.00,198.14
170069,8,2,2018-08-28,4.00,58.90,44.75
170936,7,2,2018-11-22,5.00,39.00,30.06
199219,6,1,2018-08-30,13.00,87.90,77.68
176139,7,2,2018-08-25,3.00,194.24,152.66
199219,4,1,2019-02-07,-9.00,89.00,78.02
199219,9,2,2018-11-25,21.00,88.10,79.35
172671,7,2,2018-12-06,2.00,19.90,10.54
199219,5,1,2018-09-20,33.00,82.50,77.09
172551,8,2,2018-08-27,16.00,90.50,81.47
172551,8,2,2018-08-04,3.00,90.50,81.34
199219,8,2,2019-03-26,7.00,133.50,77.15
169281,7,2,2018-10-04,1.00,21.90,15.49
170936,6,1,2019-06-04,5.00,39.00,30.16
200838,8,2,2019-04-17,7.00,95.00,81.89
174022,8,2,2019-01-25,8.00,249.00,189.30
174022,8,2,2019-04-27,2.00,239.00,192.31
172551,6,1,2018-07-21,2.00,98.90,79.37
199219,5,1,2018-08-04,19.00,87.90,77.99
170295,6,1,2018-08-24,8.00,29.90,18.88
170069,4,1,2018-08-17,3.00,90.90,44.79
169281,6,1,2018-07-25,1.00,34.70,18.49
167108,4,1,2018-10-27,1.00,38.90,18.60
200838,5,1,2018-07-16,20.00,94.90,84.81
170936,8,2,2019-02-19,14.00,39.00,30.13
199219,7,2,2019-02-25,5.00,89.00,77.32
172551,5,1,2018-07-30,2.00,90.50,81.09
174022,5,1,2019-05-29,7.00,239.00,204.18
199219,6,1,2019-06-21,10.00,89.00,78.56
194516,5,1,2019-02-17,-1.00,46.90,27.98
200838,4,1,2018-11-26,1.00,95.00,85.69
199219,4,1,2018-08-25,41.00,87.90,77.08
167108,7,2,2018-10-09,1.00,24.90,18.60
165954,5,1,2018-07-02,11.00,11.30,7.01
172551,8,2,2019-02-18,-7.00,90.50,82.13
172551,8,2,2018-07-11,1.00,93.90,79.64
170936,4,1,2018-10-15,2.00,39.00,30.06
171979,7,2,2019-07-17,5.00,50.40,28.95
165811,5,1,2018-07-26,9.00,20.90,15.60
174022,7,2,2018-10-23,4.00,229.00,194.32
169281,5,1,2019-01-21,1.00,21.90,16.09
171979,5,1,2018-12-18,9.00,43.50,28.10
170069,7,2,2018-09-04,8.00,58.90,45.42
199219,5,1,2018-09-03,20.00,87.90,76.74
167108,4,1,2019-07-21,9.00,26.90,18.58
170936,8,2,2019-07-08,5.00,39.00,32.34
172551,8,2,2019-04-23,2.00,93.50,79.21
174022,4,1,2019-04-21,2.00,239.00,204.26
165811,6,1,2019-05-07,12.00,21.90,15.84
170936,5,1,2019-06-11,11.00,39.00,30.51
165811,6,1,2019-06-23,26.00,21.90,15.83
194516,5,1,2019-02-26,1.00,46.90,28.28
200838,6,1,2019-07-19,3.00,95.00,85.91
165811,6,1,2019-02-02,-16.00,21.90,15.75
176139,7,2,2018-08-28,2.00,194.24,152.66
200838,8,2,2018-10-07,23.00,95.00,85.54
170295,8,2,2018-08-22,9.00,29.90,18.70
200838,8,2,2019-06-11,4.00,95.00,84.57
165811,6,1,2019-01-17,22.00,21.90,15.76
170936,5,1,2018-12-06,13.00,39.00,30.08
199219,7,2,2019-04-26,2.00,89.00,77.52
165811,5,1,2018-09-05,4.00,20.90,15.72
170936,7,2,2019-01-29,8.00,39.00,28.05
170069,6,1,2018-09-25,2.00,83.90,45.11
199219,7,2,2018-07-05,9.00,87.90,76.97
171979,5,1,2019-01-12,1.00,43.50,28.13
165811,4,1,2019-02-22,18.00,21.90,15.75
199219,8,2,2018-12-27,19.00,89.00,78.41
174022,4,1,2019-06-07,11.00,239.00,200.50
170936,4,1,2018-11-09,12.00,39.00,30.06
200838,5,1,2019-07-23,5.00,95.00,86.02
165811,4,1,2019-03-02,2.00,21.90,15.75
199219,8,2,2019-05-18,5.00,89.00,145.86
174022,5,1,2019-06-28,4.00,239.00,201.02
169281,6,1,2019-05-03,1.00,21.90,15.55
169281,5,1,2018-12-20,1.00,21.90,15.42
165811,6,1,2018-08-16,27.00,20.90,15.71
176139,5,1,2018-10-18,1.00,214.00,149.91
200838,5,1,2019-06-02,6.00,95.00,85.95
167108,4,1,2019-01-12,6.00,27.90,18.57
199219,8,2,2019-05-24,6.00,89.00,78.13
165811,8,2,2019-01-17,1.00,21.90,15.76
172551,4,1,2019-07-30,6.00,86.70,84.29
172671,5,1,2018-09-03,2.00,20.90,10.06
171979,4,1,2019-03-04,2.00,43.50,28.21
200838,7,2,2019-01-28,5.00,95.00,81.29
169281,4,1,2019-05-15,1.00,21.90,29.10
165811,7,2,2018-09-01,5.00,20.90,15.72
170936,8,2,2018-12-29,11.00,39.00,30.08
174022,4,1,2019-01-27,2.00,259.00,192.68
199219,7,2,2019-07-21,7.00,89.00,78.77
172551,4,1,2019-03-12,1.00,90.50,83.10
171979,4,1,2019-04-30,1.00,50.40,28.93
200838,4,1,2018-10-05,7.00,95.00,85.53
172551,5,1,2019-01-31,2.00,98.90,82.19
194516,8,2,2019-04-03,4.00,43.80,27.70
174022,7,2,2019-01-26,7.00,249.00,191.70
199219,8,2,2019-04-13,1.00,89.00,77.33
165811,4,1,2019-02-09,-6.00,21.90,15.75
200838,7,2,2019-07-17,4.00,95.00,81.99
174022,6,1,2019-06-04,4.00,239.00,200.14
171979,4,1,2018-08-22,5.00,42.60,27.23
169281,8,2,2019-05-14,2.00,21.90,29.10
165811,7,2,2018-10-31,2.00,21.90,15.37
174022,5,1,2019-07-13,2.00,239.00,201.02
170936,8,2,2019-03-10,4.00,58.50,30.13
167108,4,1,2019-07-04,8.00,26.90,18.58
172671,5,1,2019-01-02,1.00,19.90,10.64
200838,6,1,2019-01-03,44.00,95.00,82.88
171979,5,1,2019-04-15,1.00,50.40,28.95
174022,7,2,2018-08-14,5.00,256.00,190.14
167108,4,1,2018-10-18,2.00,38.90,18.60
200838,6,1,2019-04-25,18.00,95.00,84.68
172671,7,2,2018-09-29,1.00,20.90,10.06
199219,8,2,2018-08-14,6.00,83.50,77.88
176139,4,1,2018-09-01,2.00,214.00,152.51
174022,4,1,2018-09-29,6.00,229.00,193.62
174022,4,1,2018-08-05,6.00,239.00,190.00
170936,4,1,2019-07-01,15.00,39.00,32.19
174022,7,2,2018-09-12,5.00,256.00,201.56
176139,7,2,2018-07-12,3.00,194.24,148.73
171979,8,2,2018-08-17,1.00,50.50,27.91
174022,5,1,2018-07-13,8.00,259.00,193.72
170295,5,1,2018-09-23,2.00,29.90,18.91
167108,6,1,2018-08-23,6.00,30.30,18.93
167108,4,1,2018-12-28,3.00,27.90,18.61
170936,5,1,2019-02-10,-7.00,39.00,30.13
167108,4,1,2018-11-25,2.00,38.90,20.00
200838,6,1,2018-07-14,14.00,94.90,85.26
170936,8,2,2019-06-13,13.00,39.00,30.69
200838,5,1,2018-08-05,3.00,104.00,85.01
174022,7,2,2019-07-19,10.00,239.00,199.97
170936,6,1,2019-03-31,9.00,39.00,30.13
165811,5,1,2019-02-27,1.00,21.90,15.75
170936,8,2,2018-07-17,16.00,39.00,30.06
172551,4,1,2018-09-26,21.00,86.70,81.27
176139,9,2,2018-11-24,2.00,208.95,151.01
194516,5,1,2019-02-02,-7.00,37.80,27.20
171979,8,2,2019-04-13,4.00,50.40,28.95
170295,4,1,2018-10-23,4.00,24.50,16.06
165811,4,1,2019-05-30,11.00,21.90,15.84
176139,6,1,2018-09-03,3.00,214.00,152.67
170936,8,2,2018-12-12,6.00,39.00,30.08
165811,6,1,2018-07-22,14.00,20.90,15.60
167108,6,1,2019-06-26,9.00,26.90,18.58
200838,7,2,2018-11-13,8.00,95.00,85.51
170936,4,1,2019-05-06,2.00,39.00,30.15
172551,6,1,2019-02-08,-9.00,90.50,83.04
170295,7,2,2018-08-07,2.00,29.90,17.75
167108,6,1,2019-03-10,16.00,27.90,18.56
170295,5,1,2019-05-16,18.00,24.50,29.55
174022,8,2,2019-06-30,3.00,239.00,199.86
172671,6,1,2018-09-26,4.00,20.90,10.06
174022,6,1,2019-05-19,3.00,239.00,381.52
194516,7,2,2019-07-27,12.00,43.80,27.44
174022,8,2,2019-05-19,5.00,239.00,374.94
170936,6,1,2019-04-08,7.00,39.00,30.13
165954,8,2,2019-02-11,-1.00,8.70,5.87
167108,4,1,2018-08-30,2.00,30.30,18.52
176139,6,1,2019-06-13,3.00,199.00,141.85
176139,5,1,2019-03-26,4.00,197.00,142.00
194516,8,2,2018-11-24,1.00,38.70,27.19
170069,7,2,2018-11-12,1.00,83.90,43.51
194516,7,2,2018-10-18,8.00,34.50,27.22
167108,5,1,2019-04-10,6.00,26.90,18.62
167108,7,2,2019-04-25,2.00,26.90,18.62
165954,8,2,2019-04-04,1.00,8.70,5.87
199219,5,1,2019-07-26,44.00,89.00,78.77
171979,8,2,2018-12-14,6.00,43.50,28.46
174022,4,1,2018-07-30,7.00,239.00,190.00
167108,4,1,2019-06-18,4.00,26.90,18.58
170295,5,1,2019-03-03,19.00,24.50,15.78
199219,5,1,2018-07-29,33.00,87.90,77.99
170936,6,1,2019-05-17,7.00,39.00,56.38
170936,5,1,2019-02-18,-1.00,39.00,30.13
170295,4,1,2019-01-26,46.00,24.50,15.80
170295,8,2,2019-04-12,2.00,24.50,15.79
172551,5,1,2018-08-12,11.00,98.90,81.86
176139,8,2,2019-04-27,4.00,197.00,142.00
174022,7,2,2019-05-16,6.00,239.00,380.77
170936,7,2,2018-10-29,23.00,39.00,30.06
172551,5,1,2018-07-28,17.00,90.50,81.09
170295,7,2,2018-12-07,5.00,24.50,15.52
200838,8,2,2018-10-30,3.00,95.00,85.53
200838,4,1,2018-10-02,8.00,104.00,85.47
167108,4,1,2018-07-14,14.00,24.90,18.57
194516,6,1,2019-06-01,3.00,43.80,27.44
170936,7,2,2018-10-06,11.00,39.00,30.06
170936,6,1,2019-07-22,4.00,39.00,32.44
194516,7,2,2019-03-12,1.00,65.10,28.58
200838,7,2,2018-12-23,10.00,87.90,81.86
194516,6,1,2019-04-25,3.00,43.80,27.45
165811,5,1,2019-03-29,6.00,21.90,15.83
170936,7,2,2019-04-01,7.00,39.00,30.13
174022,5,1,2018-10-14,6.00,259.00,189.62
172551,4,1,2019-06-23,6.00,92.00,86.20
170069,8,2,2018-10-01,2.00,83.90,43.77
170295,5,1,2019-03-23,2.00,24.50,15.78
174022,4,1,2018-08-25,6.00,239.00,190.00
172551,7,2,2018-09-05,6.00,93.90,78.60
200838,4,1,2018-08-17,18.00,94.90,84.54
194516,6,1,2019-04-13,8.00,43.80,27.50
172551,7,2,2019-02-24,4.00,96.90,82.29
167108,5,1,2019-02-24,3.00,27.90,18.56
170936,8,2,2019-02-02,-14.00,39.00,30.13
170295,6,1,2019-06-01,6.00,26.00,16.79
172551,8,2,2018-11-01,1.00,93.90,82.42
172551,6,1,2019-05-02,8.00,90.50,80.49
194516,4,1,2018-12-20,14.00,38.70,27.22
200838,7,2,2018-12-21,51.00,87.90,81.86
172551,6,1,2019-06-01,4.00,92.00,82.67
199219,6,1,2018-11-30,16.00,89.00,78.50
174022,6,1,2019-01-15,17.00,239.00,190.09
174022,7,2,2019-03-21,1.00,372.40,194.21
174022,7,2,2019-03-27,3.00,372.40,194.21
194516,5,1,2019-07-30,6.00,43.80,27.44
199219,5,1,2018-07-06,7.00,87.90,77.68
167108,8,2,2018-12-31,4.00,27.90,18.60
174022,7,2,2019-02-09,-6.00,239.00,192.69
167108,4,1,2018-10-04,6.00,24.90,18.60
172551,5,1,2018-11-10,2.00,98.90,86.01
200838,4,1,2019-01-24,2.00,87.90,81.39
176139,4,1,2018-07-20,4.00,214.00,150.49
172671,6,1,2019-07-20,1.00,19.90,11.06
170295,6,1,2019-06-14,8.00,26.00,17.59
194516,6,1,2019-05-29,6.00,43.80,27.44
200838,5,1,2018-08-13,18.00,94.90,85.01
165811,7,2,2018-08-17,2.00,20.90,15.71
174022,6,1,2019-04-15,19.00,239.00,204.16
167108,7,2,2018-08-15,5.00,24.90,18.52
199219,7,2,2018-12-15,5.00,89.00,77.24
171979,6,1,2019-06-16,1.00,50.40,28.95
170936,6,1,2019-07-16,1.00,39.00,32.40
171979,6,1,2018-07-12,1.00,49.60,27.24
165811,7,2,2019-03-22,4.00,30.66,15.75
174022,4,1,2018-08-21,13.00,259.00,190.00
171979,7,2,2018-07-25,2.00,47.30,28.52
199219,5,1,2018-07-17,4.00,90.90,77.80
174022,5,1,2018-10-24,10.00,229.00,189.62
199219,7,2,2018-12-03,6.00,89.00,77.24
174022,4,1,2019-04-02,4.00,266.00,203.90
200838,6,1,2018-10-04,20.00,95.00,85.53
174022,7,2,2018-07-27,2.00,239.00,190.32
172671,4,1,2018-08-07,2.00,20.90,10.14
199219,4,1,2019-07-20,1.00,89.00,78.76
165811,4,1,2018-08-26,3.00,20.90,15.71
172671,5,1,2019-01-07,2.00,19.90,10.64
200838,7,2,2018-10-25,6.00,95.00,85.43
172551,6,1,2019-05-11,24.00,90.50,82.00
194516,8,2,2019-01-19,1.00,46.90,28.26
176139,5,1,2018-08-19,1.00,214.00,152.59
200838,8,2,2019-03-13,4.00,142.50,80.76
172551,5,1,2018-12-14,16.00,90.50,83.15
167108,9,2,2018-11-07,1.00,26.15,19.05
170936,8,2,2018-12-17,18.00,39.00,30.08
169281,6,1,2018-11-06,1.00,21.90,15.44
199219,4,1,2019-07-02,7.00,89.00,78.76
171979,5,1,2019-01-11,6.00,43.50,28.13
194516,6,1,2019-06-20,5.00,43.80,27.44
170295,7,2,2018-10-05,1.00,24.50,16.72
170936,6,1,2018-10-29,10.00,39.00,30.06
170069,7,2,2019-02-26,1.00,59.90,44.93
167108,6,1,2019-07-17,11.00,26.90,18.58
169281,4,1,2019-02-27,3.00,21.90,15.31
171979,8,2,2019-05-07,2.00,50.40,28.95
170936,5,1,2019-07-15,9.00,39.00,32.43
171979,4,1,2019-07-09,5.00,50.40,28.95
174022,7,2,2019-01-09,4.00,239.00,191.70
165811,4,1,2019-05-31,7.00,21.90,15.84
170295,5,1,2019-05-10,25.00,24.50,15.80
170936,4,1,2019-03-14,9.00,39.00,30.13
200838,7,2,2019-07-11,2.00,95.00,81.99
200838,5,1,2018-07-14,16.00,94.90,84.81
169281,5,1,2018-08-11,2.00,34.70,17.34
172671,4,1,2018-08-11,6.00,19.90,10.07
171979,5,1,2018-09-15,2.00,49.60,27.37
200838,6,1,2018-10-09,1.00,95.00,85.53
165811,4,1,2018-08-04,11.00,20.90,15.71
199219,4,1,2018-07-04,8.00,87.90,77.73
200838,5,1,2018-09-04,8.00,104.00,84.91
199219,7,2,2019-01-04,4.00,89.00,77.32
169281,6,1,2018-08-30,2.00,30.30,18.98
172551,5,1,2019-01-29,1.00,98.90,82.19
167108,5,1,2019-04-06,1.00,26.90,18.62
174022,7,2,2019-06-28,5.00,239.00,200.02
200838,6,1,2019-03-27,4.00,95.00,81.92
200838,7,2,2018-09-04,1.00,109.00,84.54
174022,4,1,2019-06-22,4.00,239.00,200.29
171979,5,1,2018-10-05,1.00,49.60,28.08
170936,5,1,2019-03-08,5.00,39.00,30.13
170936,8,2,2019-06-10,5.00,39.00,30.38
165811,7,2,2019-06-20,4.00,21.90,15.83
167108,7,2,2019-07-01,3.00,26.90,18.58
170295,4,1,2019-07-31,34.00,26.00,17.65
194516,8,2,2019-06-06,1.00,43.80,27.44
170936,8,2,2018-09-19,22.00,39.00,30.06
167108,6,1,2019-02-12,-1.00,27.90,18.57
199219,8,2,2019-02-15,-8.00,89.00,78.03
165811,5,1,2018-11-01,15.00,21.90,15.37
167108,7,2,2018-07-13,4.00,24.90,18.52
172671,5,1,2018-09-09,3.00,20.90,10.06
172551,4,1,2018-11-24,6.00,90.50,84.37
176139,7,2,2019-01-07,1.00,199.00,141.61
172551,6,1,2018-07-16,6.00,98.90,80.47
199219,8,2,2018-09-07,6.00,97.50,76.80
165811,8,2,2019-06-26,14.00,21.90,15.83
167108,7,2,2018-12-28,1.00,27.90,18.80
167108,6,1,2018-10-10,6.00,24.90,20.59
194516,4,1,2019-01-09,1.00,46.90,27.21
165954,7,2,2019-03-09,6.00,12.18,5.87
170936,7,2,2019-05-29,2.00,41.40,30.15
165811,6,1,2019-03-12,30.00,21.90,15.75
199219,8,2,2019-04-10,1.00,89.00,77.33
165954,7,2,2018-12-19,2.00,8.70,5.86
170936,6,1,2019-01-31,32.00,39.00,28.05
199219,6,1,2019-04-30,16.00,89.00,77.55
170936,7,2,2019-04-02,8.00,39.00,30.13
194516,4,1,2019-04-23,4.00,43.80,27.44
172551,5,1,2018-08-27,23.00,90.50,82.14
194516,7,2,2019-05-22,6.00,43.80,27.44
170295,7,2,2018-08-23,1.00,29.90,18.76
176139,8,2,2018-09-17,10.00,214.00,152.65
165811,9,2,2018-11-19,4.00,23.00,15.77
199219,4,1,2019-04-06,9.00,89.00,78.20
200838,7,2,2019-03-07,2.00,133.00,80.34
170936,6,1,2019-04-30,4.00,39.00,30.13
199219,4,1,2018-12-10,1.00,89.00,78.57
172551,8,2,2019-05-10,58.00,90.50,81.45
167108,6,1,2018-08-04,7.00,30.30,18.93
165954,6,1,2019-03-16,1.00,8.70,5.87
170295,6,1,2018-09-27,16.00,29.90,18.91
200838,4,1,2018-07-20,10.00,94.90,84.20
172671,5,1,2018-09-21,2.00,20.90,10.06
170936,6,1,2018-10-21,1.00,39.00,30.06
167108,4,1,2018-08-14,10.00,24.90,18.52
199219,4,1,2018-08-10,12.00,83.50,76.95
174022,8,2,2018-11-22,4.00,249.00,191.90
171979,6,1,2019-07-05,1.00,50.40,28.95
165811,7,2,2019-02-22,16.00,21.90,15.75
200838,8,2,2019-04-04,12.00,95.00,81.89
194516,8,2,2018-11-17,10.00,38.70,27.41
199219,6,1,2019-04-26,3.00,89.00,76.69
200838,5,1,2018-07-30,1.00,104.00,85.01
174022,4,1,2018-08-22,6.00,239.00,190.00
165954,6,1,2018-10-16,2.00,8.70,5.98
174022,8,2,2019-06-20,2.00,239.00,199.86
170295,4,1,2018-11-15,21.00,24.50,16.05
199219,7,2,2018-12-09,3.00,89.00,77.24
170069,5,1,2018-12-19,273.00,59.90,44.27
199219,8,2,2018-07-03,22.00,87.90,77.77
171979,5,1,2019-02-22,12.00,43.50,28.44
176139,6,1,2019-03-05,2.00,199.00,142.00
167108,6,1,2018-10-23,1.00,38.90,20.59
171979,7,2,2018-08-10,1.00,47.30,28.69
167108,5,1,2018-12-17,5.00,27.90,18.60
170936,4,1,2019-03-10,3.00,39.00,30.13
176139,9,2,2018-11-23,1.00,208.95,151.01
174022,7,2,2018-12-09,14.00,229.00,194.00
170295,4,1,2019-02-18,-15.00,24.50,15.78
165811,7,2,2019-05-10,5.00,21.90,15.84
200838,5,1,2018-07-20,23.00,94.90,85.00
174022,4,1,2018-09-25,4.00,229.00,193.62
167108,5,1,2018-07-03,4.00,30.30,18.52
199219,6,1,2019-05-16,2.00,89.00,145.21
171979,4,1,2019-02-19,2.00,46.30,28.40
194516,5,1,2018-09-13,1.00,45.60,28.63
174022,6,1,2019-06-05,6.00,239.00,200.14
167108,7,2,2018-09-10,5.00,24.90,18.55
172551,5,1,2018-07-21,9.00,98.90,78.93
167108,7,2,2019-06-06,1.00,26.90,18.58
171979,5,1,2019-03-19,1.00,48.60,28.42
174022,6,1,2018-07-03,5.00,229.00,190.01
174022,4,1,2019-02-13,-9.00,239.00,195.20
199219,7,2,2018-08-15,13.00,83.50,77.35
165811,5,1,2018-10-01,2.00,20.90,15.47
200838,6,1,2018-07-09,2.00,104.00,84.70
167108,7,2,2018-12-09,6.00,27.90,19.64
170069,5,1,2018-07-27,1.00,90.90,44.75
194516,4,1,2019-03-10,1.00,46.50,28.57
194516,5,1,2019-01-05,2.00,46.90,27.23
194516,7,2,2019-07-29,1.00,43.80,27.44
174022,7,2,2018-11-02,6.00,256.00,194.32
200838,4,1,2019-04-28,15.00,95.00,81.58
176139,6,1,2019-05-26,1.00,199.00,141.85
167108,8,2,2019-04-24,3.00,26.90,18.62
171979,7,2,2019-03-14,25.00,68.04,28.19
199219,8,2,2018-07-30,7.00,87.90,77.88
176139,4,1,2019-01-03,1.00,199.00,141.32
172551,5,1,2019-03-30,7.00,86.70,80.14
200838,5,1,2018-09-09,12.00,94.90,84.92
172671,6,1,2019-03-07,1.00,19.90,10.74
171979,7,2,2018-07-06,1.00,47.30,27.02
169281,4,1,2018-12-28,4.00,21.90,15.42
172551,6,1,2019-05-28,2.00,95.90,82.16
200838,6,1,2019-01-13,10.00,95.00,82.88
165811,8,2,2018-09-24,2.00,20.90,15.59
170295,4,1,2018-10-22,3.00,24.50,16.06
170295,6,1,2018-11-23,1.00,24.50,15.93
174022,5,1,2019-02-02,-2.00,259.00,188.02
200838,6,1,2019-02-04,-5.00,95.00,82.88
194516,4,1,2019-06-17,3.00,43.80,27.44
200838,7,2,2019-05-09,5.00,95.00,81.49
194516,6,1,2018-11-16,16.00,38.70,27.49
176139,7,2,2019-05-09,2.00,197.00,141.85
170936,6,1,2018-07-20,8.00,39.00,30.05
165811,5,1,2019-07-03,8.00,21.90,15.72
172671,5,1,2018-08-19,1.00,19.90,10.07
167108,5,1,2019-05-04,9.00,26.90,18.62
199219,5,1,2019-01-11,10.00,89.00,78.09
172551,4,1,2019-07-13,8.00,86.70,84.30
170295,5,1,2018-10-26,6.00,24.50,16.14
167108,7,2,2018-10-15,6.00,24.90,18.60
176139,7,2,2019-04-08,2.00,197.00,142.00
194516,5,1,2019-07-14,4.00,43.80,27.44
165811,5,1,2018-07-27,22.00,20.90,15.60
165811,6,1,2019-04-29,11.00,21.90,15.84
165811,8,2,2019-03-06,11.00,32.85,15.75
200838,8,2,2018-12-30,11.00,95.00,82.28
194516,4,1,2018-10-12,2.00,45.60,27.45
176139,8,2,2019-03-20,2.00,295.50,142.00
170295,6,1,2018-08-15,3.00,29.90,18.73
165954,4,1,2019-01-11,11.00,8.70,5.87
199219,5,1,2019-02-25,4.00,89.00,78.09
176139,8,2,2019-04-30,8.00,197.00,142.00
199219,8,2,2019-01-30,1.00,89.00,78.03
165811,5,1,2018-10-08,9.00,21.90,15.40
200838,4,1,2019-07-19,8.00,95.00,85.71
165811,5,1,2018-07-28,13.00,20.90,15.60
199219,7,2,2018-10-11,3.00,89.00,78.07
170295,8,2,2019-06-12,14.00,26.00,17.28
174022,7,2,2019-06-01,4.00,239.00,200.21
170295,8,2,2018-11-10,3.00,24.50,16.07
176139,5,1,2019-06-13,2.00,197.00,141.85
172551,7,2,2019-05-22,5.00,93.50,83.44
172551,4,1,2019-07-17,5.00,86.70,84.29
199219,5,1,2019-02-22,8.00,89.00,78.09
170936,7,2,2019-01-31,4.00,39.00,28.05
200838,4,1,2019-02-08,-5.00,95.00,81.39
194516,6,1,2019-03-14,2.00,46.50,28.50
165811,8,2,2019-07-05,11.00,21.90,15.72
176139,7,2,2018-09-05,4.00,194.24,152.66
172671,7,2,2019-06-23,1.00,19.90,11.07
170936,5,1,2018-12-08,11.00,39.00,30.08
176139,8,2,2018-08-09,1.00,214.00,151.59
170295,8,2,2019-03-16,1.00,36.75,15.78
170936,8,2,2019-03-21,9.00,58.50,30.13
200838,7,2,2018-09-01,6.00,109.00,84.54
174022,4,1,2018-08-08,7.00,259.00,190.00
170295,4,1,2019-06-22,35.00,26.00,17.62
170936,6,1,2019-01-13,7.00,39.00,28.05
165811,4,1,2019-05-03,10.00,21.90,15.84
176139,7,2,2019-02-15,-1.00,199.00,142.00
170069,5,1,2018-07-19,1.00,62.90,44.93
167108,4,1,2019-06-16,4.00,26.90,18.58
170936,4,1,2019-07-20,8.00,39.00,32.43
167108,4,1,2019-04-19,13.00,26.90,18.62
172551,4,1,2019-03-29,14.00,86.70,78.21
170936,9,2,2018-11-02,8.00,40.95,30.66
169281,4,1,2019-04-16,1.00,21.90,15.56
170295,7,2,2018-07-25,2.00,29.90,15.35
174022,8,2,2018-09-21,13.00,229.00,198.89
199219,5,1,2019-01-20,4.00,89.00,78.09
176139,8,2,2018-08-15,6.00,214.00,152.43
165811,7,2,2019-01-28,2.00,21.90,15.76
172551,7,2,2019-05-25,5.00,93.50,83.44
172671,5,1,2019-02-13,-2.00,19.90,10.89
200838,4,1,2019-05-12,9.00,95.00,81.60
200838,7,2,2018-10-15,4.00,95.00,85.16
200838,5,1,2019-02-23,7.00,95.00,81.19
170295,5,1,2019-05-15,21.00,24.50,29.55
200838,5,1,2018-10-12,21.00,95.00,85.53
165811,6,1,2018-07-27,47.00,20.90,15.60
165954,4,1,2019-01-26,1.00,8.70,5.87
172551,8,2,2018-09-04,7.00,90.50,81.76
165954,4,1,2019-02-07,-38.00,8.70,5.87
167108,5,1,2019-05-20,3.00,26.90,34.82
174022,8,2,2018-11-13,4.00,249.00,191.90
176139,6,1,2019-05-20,1.00,199.00,265.26
199219,4,1,2018-12-27,8.00,89.00,78.57
165811,7,2,2019-05-31,4.00,21.90,15.84
200838,5,1,2019-03-02,4.00,95.00,80.25
199219,4,1,2019-02-02,-6.00,89.00,78.02
170295,8,2,2019-03-15,4.00,36.75,15.78
170936,6,1,2019-03-04,6.00,39.00,30.13
170295,4,1,2019-06-07,30.00,26.00,16.26
170295,6,1,2019-04-23,4.00,24.50,15.79
200838,7,2,2019-02-26,3.00,95.00,81.29
170936,4,1,2018-11-21,2.00,39.00,30.06
167108,4,1,2018-10-15,3.00,24.90,18.60
165811,4,1,2019-02-13,-21.00,21.90,15.75
170936,7,2,2019-04-05,4.00,39.00,30.13
167108,6,1,2018-07-23,5.00,24.90,18.93
200838,5,1,2018-12-28,2.00,95.00,81.90
171979,5,1,2018-09-03,8.00,42.60,26.85
167108,5,1,2019-02-27,7.00,27.90,18.56
170295,8,2,2019-04-05,3.00,24.50,15.79
170295,4,1,2018-08-11,5.00,29.90,18.81
194516,6,1,2019-04-12,4.00,43.80,27.59
176139,4,1,2018-12-21,3.00,199.00,147.65
194516,8,2,2018-10-24,16.00,34.50,27.19
170936,7,2,2019-01-17,6.00,39.00,28.05
200838,8,2,2018-08-04,5.00,95.90,85.73
167108,5,1,2019-03-18,2.00,27.90,18.56
176139,9,2,2018-11-14,2.00,240.45,151.01
